   0.1	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.2	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.3	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.4	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.5	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.6	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.7	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.8	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   0.9	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   1.0	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0000	0.1000	0.1000	0.2000	0.2000	0.3000	0.3000	0.4000	0.2000	0.2000	0.4000	0.0000
   1.1	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.2	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.3	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.4	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.5	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.6	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.7	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.8	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   1.9	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   2.0	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0010	0.0990	0.1010	0.1990	0.2010	0.2990	0.3010	0.3990	0.1980	0.2020	0.3960	0.0040
   2.1	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0020	0.0980	0.1020	0.1980	0.2020	0.2980	0.3020	0.3980	0.1960	0.2040	0.3919	0.0081
   2.2	0.0000	0.0200	0.0500	0.1000	0.1500	0.2000	0.2500	0.3000	0.3500	0.4000	0.0020	0.0980	0.1020	0.1980	0.2020	0.2980	0.3020	0.3980	0.1960	0.2040	0.3919	0.0081
