   1.0000000e+00   5.9417278e-03   7.8886074e-03   9.7322477e-03   1.1468012e-02   1.3101547e-02   1.4639984e-02   1.6089969e-02   1.7457392e-02   1.8747468e-02   1.9964855e-02   2.1113746e-02   2.2197948e-02   2.9540310e-02   1.7090069e-02   1.7090069e-02   1.7090069e-02   1.7090069e-02   1.7090069e-02   1.7090069e-02   1.7090069e-02   1.7090069e-02   1.7090069e-02
   1.1000000e+00   5.8850886e-03   7.7901847e-03   9.5840492e-03   1.1263439e-02   1.2835031e-02   1.4306776e-02   1.5685999e-02   1.6979169e-02   1.8192006e-02   1.9329609e-02   2.0396562e-02   2.1397023e-02   2.7947446e-02   1.6632539e-02   1.6632539e-02   1.6632539e-02   1.6632539e-02   1.6632539e-02   1.6632539e-02   1.6632539e-02   1.6632539e-02   1.6632539e-02
   1.2000000e+00   5.8299837e-03   7.6947576e-03   9.4408028e-03   1.1066254e-02   1.2578806e-02   1.3987219e-02   1.5299486e-02   1.6522649e-02   1.7662918e-02   1.8725823e-02   1.9716327e-02   2.0638925e-02   2.6465834e-02   1.6195504e-02   1.6195504e-02   1.6195504e-02   1.6195504e-02   1.6195504e-02   1.6195504e-02   1.6195504e-02   1.6195504e-02   1.6195504e-02
   1.3000000e+00   5.7762798e-03   7.6020685e-03   9.3020804e-03   1.0875811e-02   1.2331965e-02   1.3680099e-02   1.4928867e-02   1.6085869e-02   1.7157797e-02   1.8150598e-02   1.9069604e-02   1.9919632e-02   2.5084008e-02   1.5777116e-02   1.5777116e-02   1.5777116e-02   1.5777116e-02   1.5777116e-02   1.5777116e-02   1.5777116e-02   1.5777116e-02   1.5777116e-02
   1.4000000e+00   5.7238657e-03   7.5119014e-03   9.1675215e-03   1.0691568e-02   1.2093744e-02   1.3384395e-02   1.4572823e-02   1.5667175e-02   1.6674613e-02   1.7601489e-02   1.8453492e-02   1.9235749e-02   2.3792299e-02   1.5375815e-02   1.5375815e-02   1.5375815e-02   1.5375815e-02   1.5375815e-02   1.5375815e-02   1.5375815e-02   1.5375815e-02   1.5375815e-02
   1.5000000e+00   5.6726472e-03   7.4240720e-03   9.0368181e-03   1.0513061e-02   1.1863492e-02   1.3099235e-02   1.4230228e-02   1.5265154e-02   1.6211631e-02   1.7076408e-02   1.7865511e-02   1.8584371e-02   2.2582443e-02   1.4990272e-02   1.4990272e-02   1.4990272e-02   1.4990272e-02   1.4990272e-02   1.4990272e-02   1.4990272e-02   1.4990272e-02   1.4990272e-02
   1.6000000e+00   5.6225432e-03   7.3384209e-03   8.9097041e-03   1.0339890e-02   1.1640647e-02   1.2823864e-02   1.3900107e-02   1.4878582e-02   1.5767351e-02   1.6573544e-02   1.7303518e-02   1.7962987e-02   2.1447297e-02   1.4619333e-02   1.4619333e-02   1.4619333e-02   1.4619333e-02   1.4619333e-02   1.4619333e-02   1.4619333e-02   1.4619333e-02   1.4619333e-02
   1.7000000e+00   5.5734833e-03   7.2548091e-03   8.7859473e-03   1.0171705e-02   1.1424715e-02   1.2557624e-02   1.3581610e-02   1.4506391e-02   1.5340461e-02   1.6091317e-02   1.6765634e-02   1.7369401e-02   2.0380628e-02   1.4261994e-02   1.4261994e-02   1.4261994e-02   1.4261994e-02   1.4261994e-02   1.4261994e-02   1.4261994e-02   1.4261994e-02   1.4261994e-02
   1.8000000e+00   5.5254058e-03   7.1731143e-03   8.6653428e-03   1.0008196e-02   1.1215264e-02   1.2299934e-02   1.3273987e-02   1.4147639e-02   1.4929803e-02   1.5628333e-02   1.6250207e-02   1.6801673e-02   1.9376948e-02   1.3917365e-02   1.3917365e-02   1.3917365e-02   1.3917365e-02   1.3917365e-02   1.3917365e-02   1.3917365e-02   1.3917365e-02   1.3917365e-02
   1.9000000e+00   5.4782556e-03   7.0932276e-03   8.5477092e-03   9.8490920e-03   1.1011908e-02   1.2050278e-02   1.2976570e-02   1.3801487e-02   1.4534350e-02   1.5183352e-02   1.5755766e-02   1.6258084e-02   1.8431396e-02   1.3584660e-02   1.3584660e-02   1.3584660e-02   1.3584660e-02   1.3584660e-02   1.3584660e-02   1.3584660e-02   1.3584660e-02   1.3584660e-02
   2.0000000e+00   5.4319839e-03   7.0150518e-03   8.4328839e-03   9.6941468e-03   1.0814304e-02   1.1808194e-02   1.2688764e-02   1.3467188e-02   1.4153180e-02   1.4755266e-02   1.5280994e-02   1.5737093e-02   1.7539633e-02   1.3263171e-02   1.3263171e-02   1.3263171e-02   1.3263171e-02   1.3263171e-02   1.3263171e-02   1.3263171e-02   1.3263171e-02   1.3263171e-02
   2.1000000e+00   5.3865468e-03   6.9384995e-03   8.3207210e-03   9.5431406e-03   1.0622141e-02   1.1573267e-02   1.2410030e-02   1.3144065e-02   1.3785466e-02   1.4343077e-02   1.4824708e-02   1.5237312e-02   1.6697770e-02   1.2952264e-02   1.2952264e-02   1.2952264e-02   1.2952264e-02   1.2952264e-02   1.2952264e-02   1.2952264e-02   1.2952264e-02   1.2952264e-02
   2.2000000e+00   5.3419042e-03   6.8634917e-03   8.2110882e-03   9.3958744e-03   1.0435139e-02   1.1345122e-02   1.2139884e-02   1.2831509e-02   1.3430459e-02   1.3945879e-02   1.4385836e-02   1.4757488e-02   1.5902301e-02   1.2651364e-02   1.2651364e-02   1.2651364e-02   1.2651364e-02   1.2651364e-02   1.2651364e-02   1.2651364e-02   1.2651364e-02   1.2651364e-02
   2.3000000e+00   5.2980202e-03   6.7899564e-03   8.1038655e-03   9.2521669e-03   1.0253044e-02   1.1123415e-02   1.1877883e-02   1.2528964e-02   1.3087475e-02   1.3562853e-02   1.3963402e-02   1.4296480e-02   1.5150050e-02   1.2359948e-02   1.2359948e-02   1.2359948e-02   1.2359948e-02   1.2359948e-02   1.2359948e-02   1.2359948e-02   1.2359948e-02   1.2359948e-02
   2.4000000e+00   5.2548617e-03   6.7178281e-03   7.9989433e-03   9.1118528e-03   1.0075621e-02   1.0907836e-02   1.1623623e-02   1.2235922e-02   1.2755891e-02   1.3193246e-02   1.3556516e-02   1.3853246e-02   1.4438134e-02   1.2077537e-02   1.2077537e-02   1.2077537e-02   1.2077537e-02   1.2077537e-02   1.2077537e-02   1.2077537e-02   1.2077537e-02   1.2077537e-02
   2.5000000e+00   5.2123984e-03   6.6470465e-03   7.8962209e-03   8.9747804e-03   9.9026577e-03   1.0698096e-02   1.1376733e-02   1.1951918e-02   1.2435136e-02   1.2836370e-02   1.3164363e-02   1.3426830e-02   1.3763921e-02   1.1803694e-02   1.1803694e-02   1.1803694e-02   1.1803694e-02   1.1803694e-02   1.1803694e-02   1.1803694e-02   1.1803694e-02   1.1803694e-02
   2.6000000e+00   5.1706024e-03   6.5775563e-03   7.7956059e-03   8.8408101e-03   9.7339569e-03   1.0493932e-02   1.1136872e-02   1.1676522e-02   1.2124684e-02   1.2491591e-02   1.2786190e-02   1.3016356e-02   1.3125005e-02   1.1538014e-02   1.1538014e-02   1.1538014e-02   1.1538014e-02   1.1538014e-02   1.1538014e-02   1.1538014e-02   1.1538014e-02   1.1538014e-02
   2.7000000e+00   5.1294480e-03   6.5093065e-03   7.6970126e-03   8.7098127e-03   9.5693369e-03   1.0295100e-02   1.0903725e-02   1.1409340e-02   1.1824048e-02   1.2158324e-02   1.2421304e-02   1.2621012e-02   1.2519176e-02   1.1280124e-02   1.1280124e-02   1.1280124e-02   1.1280124e-02   1.1280124e-02   1.1280124e-02   1.1280124e-02   1.1280124e-02   1.1280124e-02
   2.8000000e+00   5.0889113e-03   6.4422496e-03   7.6003618e-03   8.5816687e-03   9.4086291e-03   1.0101373e-02   1.0677000e-02   1.1150002e-02   1.1532777e-02   1.1836026e-02   1.2069063e-02   1.2240048e-02   1.1944402e-02   1.1029680e-02   1.1029680e-02   1.1029680e-02   1.1029680e-02   1.1029680e-02   1.1029680e-02   1.1029680e-02   1.1029680e-02   1.1029680e-02
   2.9000000e+00   5.0489702e-03   6.3763416e-03   7.5055800e-03   8.4562670e-03   9.2516769e-03   9.9125432e-03   1.0456424e-02   1.0898170e-02   1.1250454e-02   1.1524194e-02   1.1728870e-02   1.1872767e-02   1.1398810e-02   1.0786358e-02   1.0786358e-02   1.0786358e-02   1.0786358e-02   1.0786358e-02   1.0786358e-02   1.0786358e-02   1.0786358e-02   1.0786358e-02
   3.0000000e+00   5.0096041e-03   6.3115415e-03   7.4125985e-03   8.3335038e-03   9.0983342e-03   9.7284127e-03   1.0241744e-02   1.0653523e-02   1.0976688e-02   1.1222359e-02   1.1400170e-02   1.1518522e-02   1.0880667e-02   1.0549860e-02   1.0549860e-02   1.0549860e-02   1.0549860e-02   1.0549860e-02   1.0549860e-02   1.0549860e-02   1.0549860e-02   1.0549860e-02
   3.1000000e+00   4.9707936e-03   6.2478111e-03   7.3213532e-03   8.2132824e-03   8.9484646e-03   9.5487989e-03   1.0032724e-02   1.0415766e-02   1.0711115e-02   1.0930082e-02   1.1082445e-02   1.1176708e-02   1.0388370e-02   1.0319907e-02   1.0319907e-02   1.0319907e-02   1.0319907e-02   1.0319907e-02   1.0319907e-02   1.0319907e-02   1.0319907e-02   1.0319907e-02
   3.2000000e+00   4.9325208e-03   6.1851145e-03   7.2317841e-03   8.0955122e-03   8.8019402e-03   9.3735306e-03   9.8291428e-03   1.0184620e-02   1.0453394e-02   1.0646955e-02   1.0775211e-02   1.0846760e-02   9.9204291e-03   1.0096235e-02   1.0096235e-02   1.0096235e-02   1.0096235e-02   1.0096235e-02   1.0096235e-02   1.0096235e-02   1.0096235e-02   1.0096235e-02
   3.3000000e+00   4.8947686e-03   6.1234180e-03   7.1438347e-03   7.9801080e-03   8.6586412e-03   9.2024467e-03   9.6307916e-03   9.9598249e-03   1.0203205e-02   1.0372592e-02   1.0478014e-02   1.0528151e-02   9.4754619e-03   9.8786002e-03   9.8786002e-03   9.8786002e-03   9.8786002e-03   9.8786002e-03   9.8786002e-03   9.8786002e-03   9.8786002e-03   9.8786002e-03
   3.4000000e+00   4.8575213e-03   6.0626899e-03   7.0574521e-03   7.8669897e-03   8.5184547e-03   9.0353959e-03   9.4374754e-03   9.7411350e-03   9.9602493e-03   1.0106634e-02   1.0190428e-02   1.0220383e-02   9.0521807e-03   9.6667707e-03   9.6667707e-03   9.6667707e-03   9.6667707e-03   9.6667707e-03   9.6667707e-03   9.6667707e-03   9.6667707e-03   9.6667707e-03
   3.5000000e+00   4.8207637e-03   6.0029006e-03   6.9725863e-03   7.7560820e-03   8.3812744e-03   8.8722356e-03   9.2490100e-03   9.5283195e-03   9.7242430e-03   9.8487413e-03   9.9120520e-03   9.9229899e-03   8.6493846e-03   9.4605291e-03   9.4605291e-03   9.4605291e-03   9.4605291e-03   9.4605291e-03   9.4605291e-03   9.4605291e-03   9.4605291e-03   9.4605291e-03
   3.6000000e+00   4.7844817e-03   5.9440218e-03   6.8891902e-03   7.6473135e-03   8.2469998e-03   8.7128314e-03   9.0652217e-03   9.3211607e-03   9.4949197e-03   9.5985938e-03   9.6425092e-03   9.6355337e-03   8.2659530e-03   9.2596702e-03   9.2596702e-03   9.2596702e-03   9.2596702e-03   9.2596702e-03   9.2596702e-03   9.2596702e-03   9.2596702e-03   9.2596702e-03
   3.7000000e+00   4.7486620e-03   5.8860268e-03   6.8072192e-03   7.5406170e-03   8.1155362e-03   8.5570560e-03   8.8859462e-03   9.1194528e-03   9.2720279e-03   9.3558898e-03   9.3814435e-03   9.3576005e-03   7.9008381e-03   9.0640001e-03   9.0640001e-03   9.0640001e-03   9.0640001e-03   9.0640001e-03   9.0640001e-03   9.0640001e-03   9.0640001e-03   9.0640001e-03
   3.8000000e+00   4.7132919e-03   5.8288907e-03   6.7266311e-03   7.4359287e-03   7.9867935e-03   8.4047888e-03   8.7110281e-03   8.9230012e-03   9.0553295e-03   9.1203442e-03   9.1285189e-03   9.0887998e-03   7.5530593e-03   8.8733354e-03   8.8733354e-03   8.8733354e-03   8.8733354e-03   8.8733354e-03   8.8733354e-03   8.8733354e-03   8.8733354e-03   8.8733354e-03
   3.9000000e+00   4.6783593e-03   5.7725893e-03   6.6473858e-03   7.3331879e-03   7.8606867e-03   8.2559158e-03   8.5403201e-03   8.7316213e-03   8.8445991e-03   8.8916868e-03   8.8834172e-03   8.8287626e-03   7.2216978e-03   8.6875020e-03   8.6875020e-03   8.6875020e-03   8.6875020e-03   8.6875020e-03   8.6875020e-03   8.6875020e-03   8.6875020e-03   8.6875020e-03
   4.0000000e+00   4.6438530e-03   5.7171000e-03   6.5694453e-03   7.2323374e-03   7.7371346e-03   8.1103284e-03   8.3736822e-03   8.5451381e-03   8.6396228e-03   8.6696617e-03   8.6458374e-03   8.5771395e-03   6.9058920e-03   8.5063350e-03   8.5063350e-03   8.5063350e-03   8.5063350e-03   8.5063350e-03   8.5063350e-03   8.5063350e-03   8.5063350e-03   8.5063350e-03
   4.1000000e+00   4.6097619e-03   5.6624012e-03   6.4927733e-03   7.1333224e-03   7.6160603e-03   7.9679234e-03   8.2109816e-03   8.3633854e-03   8.4401978e-03   8.4540262e-03   8.4154940e-03   8.3335996e-03   6.6048329e-03   8.3296776e-03   8.3296776e-03   8.3296776e-03   8.3296776e-03   8.3296776e-03   8.3296776e-03   8.3296776e-03   8.3296776e-03   8.3296776e-03
   4.2000000e+00   4.5760758e-03   5.6084724e-03   6.4173354e-03   7.0360907e-03   7.4973905e-03   7.8286028e-03   8.0520918e-03   8.1862049e-03   8.2461310e-03   8.2445496e-03   8.1921158e-03   8.0978291e-03   6.3177602e-03   8.1573807e-03   8.1573807e-03   8.1573807e-03   8.1573807e-03   8.1573807e-03   8.1573807e-03   8.1573807e-03   8.1573807e-03   8.1573807e-03
   4.3000000e+00   4.5427848e-03   5.5552939e-03   6.3430987e-03   6.9405928e-03   7.3810553e-03   7.6922730e-03   7.8968923e-03   8.0134462e-03   8.0572389e-03   8.0410125e-03   7.9754452e-03   7.8695300e-03   6.0439589e-03   7.9893022e-03   7.9893022e-03   7.9893022e-03   7.9893022e-03   7.9893022e-03   7.9893022e-03   7.9893022e-03   7.9893022e-03   7.9893022e-03
   4.4000000e+00   4.5098796e-03   5.5028470e-03   6.2700318e-03   6.8467813e-03   7.2669879e-03   7.5588447e-03   7.7452680e-03   7.8449656e-03   7.8733465e-03   7.8432061e-03   7.7652374e-03   7.6484191e-03   5.7827559e-03   7.8253067e-03   7.8253067e-03   7.8253067e-03   7.8253067e-03   7.8253067e-03   7.8253067e-03   7.8253067e-03   7.8253067e-03   7.8253067e-03
   4.5000000e+00   4.4773511e-03   5.4511138e-03   6.1981047e-03   6.7546108e-03   7.1551245e-03   7.4282326e-03   7.5971094e-03   7.6806262e-03   7.6942870e-03   7.6509314e-03   7.5612589e-03   7.4342268e-03   5.5335173e-03   7.6652650e-03   7.6652650e-03   7.6652650e-03   7.6652650e-03   7.6652650e-03   7.6652650e-03   7.6652650e-03   7.6652650e-03   7.6652650e-03
   4.6000000e+00   4.4451907e-03   5.4000772e-03   6.1272886e-03   6.6640381e-03   7.0454043e-03   7.3003551e-03   7.4523115e-03   7.5202973e-03   7.5199014e-03   7.4639988e-03   7.3632876e-03   7.2266968e-03   5.2956453e-03   7.5090537e-03   7.5090537e-03   7.5090537e-03   7.5090537e-03   7.5090537e-03   7.5090537e-03   7.5090537e-03   7.5090537e-03   7.5090537e-03
   4.7000000e+00   4.4133902e-03   5.3497207e-03   6.0575562e-03   6.5750215e-03   6.9377688e-03   7.1751344e-03   7.3107741e-03   7.3638537e-03   7.3500375e-03   7.2822270e-03   7.1711113e-03   7.0255845e-03   5.0685760e-03   7.3565547e-03   7.3565547e-03   7.3565547e-03   7.3565547e-03   7.3565547e-03   7.3565547e-03   7.3565547e-03   7.3565547e-03   7.3565547e-03
   4.8000000e+00   4.3819417e-03   5.3000286e-03   5.9888809e-03   6.4875214e-03   6.8321622e-03   7.0524957e-03   7.1724011e-03   7.2111758e-03   7.1845499e-03   7.1054430e-03   6.9845278e-03   6.8306568e-03   4.8517771e-03   7.2076552e-03   7.2076552e-03   7.2076552e-03   7.2076552e-03   7.2076552e-03   7.2076552e-03   7.2076552e-03   7.2076552e-03   7.2076552e-03
   4.9000000e+00   4.3508377e-03   5.2509859e-03   5.9212376e-03   6.4014995e-03   6.7285307e-03   6.9323673e-03   7.0371006e-03   7.0621492e-03   7.0232996e-03   6.9334815e-03   6.8033438e-03   6.6416912e-03   4.6447460e-03   7.0622469e-03   7.0622469e-03   7.0622469e-03   7.0622469e-03   7.0622469e-03   7.0622469e-03   7.0622469e-03   7.0622469e-03   7.0622469e-03
   5.0000000e+00   4.3200708e-03   5.2025780e-03   5.8546020e-03   6.3169193e-03   6.6268228e-03   6.8146805e-03   6.9047844e-03   6.9166639e-03   6.8661533e-03   6.7661840e-03   6.6273744e-03   6.4584754e-03   4.4470074e-03   6.9202263e-03   6.9202263e-03   6.9202263e-03   6.9202263e-03   6.9202263e-03   6.9202263e-03   6.9202263e-03   6.9202263e-03   6.9202263e-03
   5.1000000e+00   4.2896340e-03   5.1547910e-03   5.7889506e-03   6.2337454e-03   6.5269892e-03   6.6993694e-03   6.7753677e-03   6.7746148e-03   6.7129834e-03   6.6033991e-03   6.4564428e-03   6.2808061e-03   4.2581120e-03   6.7814938e-03   6.7814938e-03   6.7814938e-03   6.7814938e-03   6.7814938e-03   6.7814938e-03   6.7814938e-03   6.7814938e-03   6.7814938e-03
   5.2000000e+00   4.2595207e-03   5.1076116e-03   5.7242610e-03   6.1519441e-03   6.4289823e-03   6.5863705e-03   6.6487693e-03   6.6359008e-03   6.5636675e-03   6.4449815e-03   6.2903800e-03   6.1084894e-03   4.0776345e-03   6.6459541e-03   6.6459541e-03   6.6459541e-03   6.6459541e-03   6.6459541e-03   6.6459541e-03   6.6459541e-03   6.6459541e-03   6.6459541e-03
   5.3000000e+00   4.2297243e-03   5.0610267e-03   5.6605117e-03   6.0714828e-03   6.3327562e-03   6.4756228e-03   6.5249112e-03   6.5004250e-03   6.4180881e-03   6.2907921e-03   6.1290237e-03   5.9413393e-03   3.9051727e-03   6.5135155e-03   6.5135155e-03   6.5135155e-03   6.5135155e-03   6.5135155e-03   6.5135155e-03   6.5135155e-03   6.5135155e-03   6.5135155e-03
   5.4000000e+00   4.2002387e-03   5.0150240e-03   5.5976817e-03   5.9923299e-03   6.2382670e-03   6.3670676e-03   6.4037180e-03   6.3680940e-03   6.2761325e-03   6.1406972e-03   5.9722186e-03   5.7791779e-03   3.7403451e-03   6.3840899e-03   6.3840899e-03   6.3840899e-03   6.3840899e-03   6.3840899e-03   6.3840899e-03   6.3840899e-03   6.3840899e-03   6.3840899e-03
   5.5000000e+00   4.1710577e-03   4.9695914e-03   5.5357510e-03   5.9144554e-03   6.1454722e-03   6.2606486e-03   6.2851177e-03   6.2388182e-03   6.1376923e-03   5.9945687e-03   5.8198158e-03   5.6218349e-03   3.5827908e-03   6.2575924e-03   6.2575924e-03   6.2575924e-03   6.2575924e-03   6.2575924e-03   6.2575924e-03   6.2575924e-03   6.2575924e-03   6.2575924e-03
   5.6000000e+00   4.1421757e-03   4.9247175e-03   5.4747002e-03   5.8378300e-03   6.0543309e-03   6.1563111e-03   6.1690404e-03   6.1125114e-03   6.0026634e-03   5.8522834e-03   5.6716724e-03   5.4691468e-03   3.4321672e-03   6.1339417e-03   6.1339417e-03   6.1339417e-03   6.1339417e-03   6.1339417e-03   6.1339417e-03   6.1339417e-03   6.1339417e-03   6.1339417e-03
   5.7000000e+00   4.1135869e-03   4.8803910e-03   5.4145107e-03   5.7624255e-03   5.9648037e-03   6.0540028e-03   6.0554193e-03   5.9890906e-03   5.8709455e-03   5.7137231e-03   5.5276511e-03   5.3209571e-03   3.2881498e-03   6.0130592e-03   6.0130592e-03   6.0130592e-03   6.0130592e-03   6.0130592e-03   6.0130592e-03   6.0130592e-03   6.0130592e-03   6.0130592e-03
   5.8000000e+00   4.0852859e-03   4.8366011e-03   5.3551642e-03   5.6882147e-03   5.8768525e-03   5.9536731e-03   5.9441896e-03   5.8684757e-03   5.7424423e-03   5.5787739e-03   5.3876202e-03   5.1771154e-03   3.1504305e-03   5.8948691e-03   5.8948691e-03   5.8948691e-03   5.8948691e-03   5.8948691e-03   5.8948691e-03   5.8948691e-03   5.8948691e-03   5.8948691e-03
   5.9000000e+00   4.0572676e-03   4.7933374e-03   5.2966435e-03   5.6151715e-03   5.7904404e-03   5.8552730e-03   5.8352890e-03   5.7505898e-03   5.6170609e-03   5.4473265e-03   5.2514529e-03   5.0374774e-03   3.0187168e-03   5.7792987e-03   5.7792987e-03   5.7792987e-03   5.7792987e-03   5.7792987e-03   5.7792987e-03   5.7792987e-03   5.7792987e-03   5.7792987e-03
   6.0000000e+00   4.0295269e-03   4.7505898e-03   5.2389315e-03   5.5432703e-03   5.7055319e-03   5.7587553e-03   5.7286574e-03   5.6353585e-03   5.4947119e-03   5.3192755e-03   5.1190276e-03   4.9019047e-03   2.8927313e-03   5.6662775e-03   5.6662775e-03   5.6662775e-03   5.6662775e-03   5.6662775e-03   5.6662775e-03   5.6662775e-03   5.6662775e-03   5.6662775e-03
   6.1000000e+00   4.0020588e-03   4.7083486e-03   5.1820120e-03   5.4724866e-03   5.6220928e-03   5.6640746e-03   5.6242365e-03   5.5227100e-03   5.3753091e-03   5.1945196e-03   4.9902272e-03   4.7702640e-03   2.7722103e-03   5.5557377e-03   5.5557377e-03   5.5557377e-03   5.5557377e-03   5.5557377e-03   5.5557377e-03   5.5557377e-03   5.5557377e-03   5.5557377e-03
   6.2000000e+00   3.9748586e-03   4.6666042e-03   5.1258691e-03   5.4027966e-03   5.5400896e-03   5.5711867e-03   5.5219704e-03   5.4125753e-03   5.2587694e-03   5.0729610e-03   4.8649389e-03   4.6424275e-03   2.6569034e-03   5.4476139e-03   5.4476139e-03   5.4476139e-03   5.4476139e-03   5.4476139e-03   5.4476139e-03   5.4476139e-03   5.4476139e-03   5.4476139e-03
   6.3000000e+00   3.9479217e-03   4.6253476e-03   5.0704874e-03   5.3341772e-03   5.4594903e-03   5.4800490e-03   5.4218048e-03   5.3048875e-03   5.1450126e-03   4.9545057e-03   4.7430544e-03   4.5182721e-03   2.5465724e-03   5.3418426e-03   5.3418426e-03   5.3418426e-03   5.3418426e-03   5.3418426e-03   5.3418426e-03   5.3418426e-03   5.3418426e-03   5.3418426e-03
   6.4000000e+00   3.9212437e-03   4.5845698e-03   5.0158523e-03   5.2666063e-03   5.3802638e-03   5.3906203e-03   5.3236873e-03   5.1995821e-03   5.0339615e-03   4.8390629e-03   4.6244691e-03   4.3976795e-03   2.4409910e-03   5.2383630e-03   5.2383630e-03   5.2383630e-03   5.2383630e-03   5.2383630e-03   5.2383630e-03   5.2383630e-03   5.2383630e-03   5.2383630e-03
   6.5000000e+00   3.8948201e-03   4.5442622e-03   4.9619491e-03   5.2000621e-03   5.3023798e-03   5.3028607e-03   5.2275671e-03   5.0965967e-03   4.9255412e-03   4.7265451e-03   4.5090824e-03   4.2805358e-03   2.3399441e-03   5.1371157e-03   5.1371157e-03   5.1371157e-03   5.1371157e-03   5.1371157e-03   5.1371157e-03   5.1371157e-03   5.1371157e-03   5.1371157e-03
   6.6000000e+00   3.8686469e-03   4.5044164e-03   4.9087640e-03   5.1345238e-03   5.2258091e-03   5.2167314e-03   5.1333953e-03   4.9958711e-03   4.8196796e-03   4.6168679e-03   4.3967973e-03   4.1667314e-03   2.2432269e-03   5.0380438e-03   5.0380438e-03   5.0380438e-03   5.0380438e-03   5.0380438e-03   5.0380438e-03   5.0380438e-03   5.0380438e-03   5.0380438e-03
