2016/01/03 05:30:00,432131,172758,255,255,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,5,5,4,4,5,4,5,5,6,5,7,7,7,7,8,8,8,9,9,9,9,9,10,10,12,12,12,13,14,15,18,23,28,40,48,64,92,136,232,254,255,207,178,152,128,86,56,21,5,2,3,3,5,5,8,10,13,12,11,10,9,8,7,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2016/01/05 05:30:00,441914,172806,253,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,5,4,5,5,5,5,6,6,7,8,7,7,8,8,8,9,9,9,9,10,10,11,12,11,13,14,14,15,18,23,29,39,48,64,92,138,235,255,254,209,185,156,134,93,66,25,5,2,3,4,4,6,8,10,12,12,11,9,9,8,6,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2016/01/07 05:30:00,441887,172807,0,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,5,5,5,5,4,5,5,5,5,5,6,6,7,7,7,7,8,8,9,9,8,9,9,9,10,10,12,12,13,13,14,15,18,23,28,38,49,65,93,138,234,255,252,205,179,155,132,93,66,27,5,2,3,3,4,6,8,10,12,12,11,9,9,8,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2016/01/09 05:30:00,445661,172807,254,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,5,5,4,4,4,5,5,5,6,6,7,7,7,7,8,8,8,9,9,8,9,9,10,10,12,11,13,13,14,15,19,23,28,40,47,64,90,133,231,252,255,209,182,157,131,90,60,20,4,2,3,3,4,6,8,10,13,12,11,9,9,8,7,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2016/01/11 05:30:00,444404,172807,249,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,4,5,4,4,4,5,5,5,6,6,7,7,7,7,8,8,8,9,9,8,10,10,10,10,11,11,12,12,13,15,18,22,29,39,48,62,90,134,233,253,255,206,182,155,130,89,64,23,4,2,3,3,4,6,8,10,13,12,11,9,9,8,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2016/01/13 05:30:00,447475,172807,254,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,4,5,5,4,5,4,4,5,5,6,6,7,7,8,6,8,8,8,9,8,8,9,9,10,10,11,11,12,13,14,15,18,21,28,38,46,62,88,133,229,255,254,209,182,154,132,91,60,19,4,3,3,3,4,6,8,10,13,12,11,10,9,8,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2016/01/15 05:30:00,452972,172807,250,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,5,5,4,5,5,5,5,5,6,5,7,7,7,6,8,8,8,9,8,8,9,9,10,10,11,11,12,13,14,15,19,22,28,40,48,65,94,138,232,252,255,207,180,154,127,85,57,21,4,2,3,4,4,6,8,10,13,11,11,9,9,8,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2016/01/18 08:15:00,457456,172759,0,7,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,5,5,4,5,4,4,5,5,6,6,7,7,7,7,8,8,9,9,9,9,9,9,9,10,11,12,12,13,14,15,18,22,28,39,47,62,91,133,232,251,255,207,182,153,128,88,56,19,4,2,3,3,4,6,8,10,13,12,11,10,9,8,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2016/01/20 08:15:00,461476,172807,0,10,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,5,4,5,5,4,5,5,5,5,5,7,6,7,7,8,7,8,8,8,10,8,8,9,9,10,11,12,12,13,13,14,15,18,23,28,39,49,66,96,138,237,253,255,209,181,154,132,94,67,27,6,3,3,3,5,6,8,10,13,12,11,10,9,8,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2016/01/22 08:15:00,457285,172807,255,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,4,5,4,4,5,5,6,6,7,8,7,6,8,8,8,9,8,9,9,9,10,10,12,12,12,13,13,15,17,21,28,37,46,61,89,131,228,253,255,204,179,156,132,95,68,22,3,2,3,3,4,6,7,10,12,12,11,9,9,8,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2016/01/24 08:15:00,446928,172807,254,10,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,5,4,4,4,4,4,4,6,5,6,7,7,6,8,8,8,9,8,8,8,9,9,10,11,11,12,13,13,15,18,22,28,38,47,61,88,128,228,253,255,207,179,149,123,79,44,11,2,2,3,3,4,6,8,10,12,12,11,9,9,8,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
